cluster,restaurant,branch,review_text,rating,distance_to_centroid
41,Sangeetha,"Thillainagar, Trichy",a quick evening snack meant a single idly dipped in lovely sambar and filter coffee was had. it was spot on and i reckon a lot of their menu will be great to try!,,0.08816691
41,Sangeetha,RA Puram,their sambar vadai is my comfort food. i cry into the sambar when i am depressed. their chutneys are legendary. overall udupi goodness. service is spotty but ambience is kuppai as is typical of udupi spots - all about the wolfing down and not about conversations or enjoying a quiet meal type of scenario. come-eat-run off mode.,,0.09538767
41,A2B,Adyar+Ananda+Bhavan+ +A2B,"i have ordered idly and sambar through swiggy for my mother who had her surgery, i have found a live insect in sambar while feeding her. this type of unsafe preparation of food from the reputed brand is shocking and …",,0.095466115
41,Sangeetha,Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,the sambar vadai and the onion uthappam are the best,,0.100846894
41,Sree Annapoorna,Annapoorna - Ganapathy,i tried an mini idly sambar and curd vada it was so yum and fresh,,0.10504383
41,Sree Annapoorna,Tiruppur Sree Annapoorna Veg Restaurant - Perundurai Highway,"nice ambiance, sambar was good, chutneys could have been better though. you need to wait for 15-20 min to get served, which they have clearly mentioned on the wall. portion size was ok.",,0.10725798
41,Sree Annapoorna,Sree Annapoorna Multicusine Resturant,"i visited this place with high expectations based on the reviews, but was quite disappointed. the place was overcrowded, and finding a seat was very difficult. i finally managed to get one and ordered sambar vada, but the vada was rubbery …",,0.10868531
41,A2B,Adyar+Ananda+Bhavan+ +A2B,"horrible food experience i had there ,,, they served me very stale idly and told me if they put hot sambar idly becomes hot,,, i changed idly to upma,,they served stale upma and it was yuk,,, i really appreciate a2b serving people ,,but few …",,0.10875194
41,A2B,Adyar+Ananda+Bhavan+ +A2B,sambar idly was good. not an exceptional food quality but okay. try sambar dipped idly and it tastes good. service was good if there are manageable crowd.,,0.108990006
42,A2B,Adyar+Ananda+Bhavan+ +A2B,"the ambience and taste of the food maintains the name of the brand. but the service is abysmal. the staff seem to be forced to serve. also, from the multiple times i have visited, it is always the same whether it is in the afternoon or evening. the manager needs to do a better job to maintain the brand name.",,0.15632606
42,Saravana Bhavan,Chennai,"while the food used to be good about a decade back; now it is over rated, and crowded place. the food is not as tasty as it used to be and nobody is too bothered about it. service is also lousy and they are not bothered too much as the establishment is doing brisk business. time to introspect...",,0.1604999
42,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,quality of the place is deteriorating with time. the way they had packed my food was so cheap. even a road side shop would do a better job. …,,0.16404074
42,Sangeetha,Shri Sangeethas Veg. Restaurant,the quality of food has come down. i have had lunch many times here before. recently also i had dinner at their newly opened branch. but today it was average not as before,,0.19025524
42,Sree Annapoorna,Annapoorna Veg Restaurant - Vellore City,below average the leather shop outside was better than the food,,0.20047377
42,A2B,Adyar+Ananda+Bhavan+ +A2B,ive been a customer for years as i travel through the area for vacations. i am still at awe at how they still manage to keep the food quality implacable even after years. mr. selva was a polite and caring server for us.,,0.20366615
42,Saravana Bhavan,Chennai,"we had visited during aug month for lunch and ambience maintenance which used to be good earlier had degraded very badly and glasses, seats and tables are not cleaned and myself informed to clean till that time no one had interested to do the same. ordered mini thali and food quality was worst. same informed to them but of no use. also staff behaviour was very worst, felt as if am standing in road side shop (atleast there they provide some customer centric work) overall not value for money sure will end up with dissatisfaction and disappointment for the brand name created. not sure its run by their management or it has been provided for lease and run by someone.",,0.2121523
42,A2B,Adyar+Ananda+Bhavan+ +A2B,"the service is good, the waiter is very active and listening and taking order nicely. the food is overpriced and quality of food just ok",,0.21549344
42,Sangeetha,Medavakkam,"food quality is awesome.makes you come repeatedly. some times service takes more time. if you have specific instructions like what to bring first what to bring together, ensure that they understood. i repeatedly face problem in this only. yet i choose to go again because of the quality of the food. must try.",,0.22215092
42,Sree Annapoorna,Annapoorna Hotel,quality and taste of food is good. service levels need to be improved. finding seats is difficult most of the times. waiter turns up late to take orders. desired dishes were out of stock a couple of times when we visited.,,0.23090188
42,Sangeetha,Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"taste of food is good.. wide range.. quick supply... the person taking order is not trained as professional.. doesn't know to deal with the customers in good manner.. dirty seats covered with plastic sheets are gives bad opinion about the restaurant.. very tight parking... you can go here only for taste, not for good service...",,0.24259257
42,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,"average food, service in absentia, had to ask for basic things like napkins, cutlery and extra chutney etc. can improve a lot.",,0.25066358
42,A2B,"A2B,+Trichy+Railway+station","food is good, service isn't. ordered items go missing and staff blames each other price is also on the higher side and construction and maintenance work goes on …",,0.25541317
42,Saravana Bhavan,Chennai,nothing to write about just average food and routine & mechanical service. the plus point remains .. that the service is quick and order is delivered in no time ...,,0.2589245
42,Sangeetha,Shri Sangeetas,18 years customer of this restaurant.. vadacurry taste is not before... should need little more development like before years..,,0.26974633
43,Sangeetha,"W.B. Road, Trichy",manager kanna was very attentive and full fill our request with a big smile. kudos to him and the team.,,0.114581
43,Sangeetha,"Karur Bypass, Trichy",mr shivaguru provided very good and prompt service ….lovely food and nice ambience …,,0.11645553
43,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,"had a great experience. staffs were so polite and service was great, especially selvakumari akka did a very good job. highly recommended.",,0.12637086
43,A2B,Adyar+Ananda+Bhavan+ +A2B,mounika served us very well. best customer service. and sizzler was good.,,0.15017097
43,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,great food and excellent service! the staff were very polite and attentive. had a wonderful experience. especially karpagam anad sivaranjani are very polite and sweet behaviour 😊 …,,0.15549721
43,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR",service was really good and food too silambarasi did a great job. she made us all comfortable and happy,,0.15911585
43,Sangeetha,"W.B. Road, Trichy","great hospitality by kannan supervisor. adi aalam waiter was really courteous, warm and welcoming. food was excellent. a must visit place.",,0.16181706
43,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,the service of mrs. sivaranjani was really good. she served with smile and dedication. she often asked about our order n taste of good. really a pleasing personality.,,0.16245605
43,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR","good good choices, good ambience and good taste too. silambarasi gave very good service. she was very professional and courteous 👏👏 …",,0.16432232
43,A2B,Adyar+Ananda+Bhavan+ +A2B,food was good and the service and hospitality by waitress malika akka was so good.,,0.16502678
43,A2B,Adyar+Ananda+Bhavan+ +A2B,"the food was delicious, and the service provided by malika was excellent. she was very kind and attentive.",,0.16683245
43,Sangeetha,"Karur Bypass, Trichy",saranya's service was good. her hospitality and approach towards customer was super. i had a great experience here including ths food it was delicious and good.,,0.16758288
43,A2B,Adyar+Ananda+Bhavan+ +A2B,great experience . food was great and service was wonderful. the waiter shiva kumar was very friendly and polite,,0.16878812
43,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR",silambarasi served us extremely well and was very happy with the service. food was excellent too. all the best,,0.1714009
43,Sree Annapoorna,SAS Pongalur | Sri Annapoornis Sweets | Karur,"i would like to place on record my sincere appreciation for mr. shiv, pongalur sas sweets whose professionalism and courtesy went far beyond expectations. he took personal initiative well beyond his official role to arranged and deliver a …",,0.17341271
44,Sangeetha,Shri Sangeetas,the food and service at this busy restaurant used to be very good. ac hall is in first floor. nowadays it is over crowded and requires a thorough reorganisation if the promoters want to retain their customers. location is excellent. …,,0.05648739
44,Saravana Bhavan,Saravana Bhavan,"first floor ac restaurant review: fantastic restaurant in the area. simply superb. if there was an option for stars beyond 5, i would give it. the ambience is top notch, the food is absolutely delicious, and the service time is pretty fast. …",,0.08102941
44,Sree Annapoorna,Annapoorna - Kuniyamuthur,"i am customer on annapoorna hotels kuniyamuthur, the last day i came to attend a function in the party hall of this annapoorna hotel kuniyamuthur 24/05/2026. the hall has ac and everything. but we need a dining table and chairs to eat in …",,0.100589
44,Namma Veedu Vasanta Bhavan,Restaurant_Review-g304556-d1109756-Reviews-Vasantha_Bhavan-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"with my family on last september i'd visited this hotel for lunch.we sat in the dining hall for about 10 minutes ,then only a waiter came ask what we want and told us that they serve the lunch in first floor.we go to 2nd floor for the ac option.the restaurant is neat and spacious. but we have to wait for almost half an hour for the food to arrive at our table since it was prepared outside and comes in a transport.everything from rice to curd will have to come from their kitchen which was located somewhere else.for the tiffen items only they are preparing at the same place.but the quality of the food is good.not better,though!.and the scenic view of the ecr from our dining table is good.for about 5 or 10 kilometers stretch on both sides,this the only decent veg hotel,i think!.",,0.1145911
44,Namma Veedu Vasanta Bhavan,Restaurant_Review-g304556-d1109756-Reviews-Vasantha_Bhavan-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"went there for dinner. ac restaurant is on 1st floor. ordered curry and tandoori roti, which was pretty decent. service was prompt,and waiters were courteous picked up a few sweets and snacks from the front counter before leaving.",,0.12395237
44,Saravana Bhavan,Chennai,"choose the 1st floor, that has ac and good seating. variety is abundant however, when in rome, do what the romans do - hence i took south india limited thali - big enough for me!",,0.1391697
44,Sree Annapoorna,Sree Annapoorna - Thudiyalur,"hall facility: hall behind hotel is nearly 300 people capacity. hall looking good with full ac. but dining is worst, 45 seats capacity only available. for such small gathering …",,0.16093968
44,Sangeetha,Shri Sangeetas,"the place has two levels of seating. ground floor is non ac and 1st floor is ac with space and seats available for waiting. we went for lunch and the place was full. waiting was for about 15min. we had a special thali, mini thali , veg chowmien and paneer manchurian. the food is good and the serving adequate.",,0.16431819
44,Namma Veedu Vasanta Bhavan,Restaurant_Review-g304556-d1109756-Reviews-Vasantha_Bhavan-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"located exactly opposite to egmore station entrance. this hotel has both ac and non ac halls, ac is located in 1st floor and non ac is in ground floor as well as 1st floor. 1) ambiance will be really good and pleasant 2) serving will be good 3) waiting time will be normal 4) food taste will be good 5) good varieties of chutneys and podis non ac: 1) dining area will be normal in first floor and crowded in ground floor 2) serving time will be quick 3) food taste is similar to ac hall must try: 1) mushroom dosa 2) filter coffee 3) paneer dosa recommended for families and travellers",,0.16813418
44,Sree Annapoorna,Annapoorna Hotel,"at afternoon 12.30pm, there was a huge rush for the ac hall , few old aged people but the management having a regular daily meeting not allowing any customers to get inside and forced to take lunch outside.",,0.18619843
44,Saravana Bhavan,Mylapore,thumb-up-fill negative horrible experience their ac hall is closed. no one would even say anything if you ask them downstairs about ac hall you would go all the way up and then find to your surprise that the ac hall is closed. really sad that this restaurant (&chain) has become utterly overrated.,,0.18982328
44,Sangeetha,Sangeetha Veg Restaurant,"they have 2 floors. ground floor is normal one which will be loud and chaotic, but you can eat fast and start soon. first floor is ac dinning which is calm and quiet. you can get special items only. example normal meals, variety rice you …",,0.19632708
44,A2B,Adyar+Ananda+Bhavan+ +A2B,"ground floor serves only mini meals and south indian snacks. we went to the 1st floor, ordered mini meals, mushroom pepper fry and palak paneer. …",,0.21676262
44,Sangeetha,Sangeetha Veg Restaurant,visited this place for a lunch outing with my office staff. the restaurant has total two floors with availability of sweets and self service food in the first one. the second floor is fully air-conditioned for having comfortable dine-in. …,,0.2170703
44,Sree Annapoorna,Annapoorna Hotel,room good but not for a room service,,0.3154061
45,Sangeetha,"W.B. Road, Trichy","i recently visited this hotel and had a very pleasant experience. the hotel was spacious, clean, and well-maintained, creating a comfortable atmosphere for guests. the dining area and seating arrangements were neatly organized, and the …",,0.018523613
45,Sree Annapoorna,Annapoorna - M.T.P Road,traditional hotel with good serving team. variety of dishes available. separate car parking nearby hotel. overpriced dishes as the taste remains same with other similar hotels in city. ambience is also average compared to the other …,,0.03243897
45,Namma Veedu Vasanta Bhavan,VB World by Namma Veedu Vasanta Bhavan,"the hotel features a refined and welcoming ambience, complemented by tasteful interiors and a calm atmosphere. service standards are excellent, with staff demonstrating professionalism, efficiency, and attention to detail. together, the environment and hospitality ensure a comfortable and memorable stay.",,0.043240074
45,Sree Annapoorna,SPOT ON 69181 Devi Annapoorna,really good hotel for family and business travellers. restaurant ia also clean and neat and run by keralite. stayed one day for kolli hills trip. security man was very friendly. one or two hours while vacating delay also accepted.,,0.04529643
45,Sree Annapoorna,Annapoorna - Kuniyamuthur,"one of the best hotel designs with spacious interior, great ambience and amazing food. the staffs were very professional and helpful. there is an additional counter exclusively for sweets and savouries. good parking facility as well.",,0.0457128
45,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan - Hosur,"this hotel has a very unique ambience, well planned and nicely laid out. we tried multiple dishes, all of which were very tasty and served with a variety of chutneys and sambar. overall, it was a very good food experience. service is quick …",,0.046109755
45,Sangeetha,Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"every aspect of the hotel is good. it is'nt too modern nor is it too traditional. it is a decent place to eat and a place to have fun as family get together or function. it also has a party hall, again, decent and tidy. services offered are nice. dishes can be customized (ie. less spicy, more onions etc.). overall great experience and good quantity and quality of food for the price.",,0.04741914
45,Saravana Bhavan,Saravana Bhavan,"i was to somanur for a week, where in i couldn't find a good hotel around my place of stay. so the 4 days of adjustment with hotels around had me to run through google search for the best hotels so i was to this hotel 4kms away. the outlook …",,0.053820997
45,Sangeetha,Hotel Sangeetha veg and Non-veg,a nice hotel good taste and friendly service,,0.061046664
45,Sree Annapoorna,Hotel Annapoorani,very nice hotel. very nice atmosphere. tastes are really good. but there is service delay. …,,0.06407041
45,Sree Annapoorna,Annapoorna Hotel,yes it is a decent hotel with decent rooms..,,0.06430825
45,A2B,Adyar+Ananda+Bhavan+ +A2B,good hotel. very good customer satisfaction. nice taste. all variety is available,,0.06932133
45,Sangeetha,Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,more hype created but its ok hotel particularly for a person like me from mumbai. nothing great to experience. lot of crowd - you may have to wait during peak hours.,,0.07059349
45,Sree Annapoorna,Tiruppur Sree Annapoorna Veg Restaurant - Perundurai Highway,i am first time come to hotel very good taste,,0.07270823
45,A2B,Adyar+Ananda+Bhavan+ +A2B,morning time this place seems to be the only decent hotel in that route for a stretch. actually we made a u turn to go to this place. but after resuming the journey found a similar establishment in another 30 to 40 …,,0.07576363
46,Sree Annapoorna,Hotel Devi Annapoorna,"this hotel is under rated, food is vary poor quality food-0/10 stay-0/10",,0.055779874
46,Sree Annapoorna,Shree Annapoorna Mess,food ok but price toooo high 5* hotel also not charging amount like thz hotel overall very bad interior and toilet 🪠🚽 is very worst 🤢 …,,0.06427148
46,Sree Annapoorna,SPOT ON 69181 Devi Annapoorna,rooms are very bad and full of scammers asking 800rs for one vodka(quarter) actual price is 290.they even justifying that unanimous price.,,0.06500169
46,Sree Annapoorna,SPOT ON 69181 Devi Annapoorna,service used to be good. now not good. food has become costlier but still delicious. not costlier than most of other hotels,,0.065064475
46,Sree Annapoorna,HOTEL SRI ANNAPOORNA,"the reason for underrating is the attitude of the serving staff. this hotel has variety of items in dinner and everything is displayed at the entrance. one stop for all cuisines including juices, they say they have paleo diet,but did not …",,0.080338694
46,Saravana Bhavan,Chennai,though the cost of the tiffen are costly comparing to other hotels quality of the food items are good,,0.10934373
46,Saravana Bhavan,Saravana Bhavan,food is below average. this hotel doesn't have enough suppliers only three persons are there which is tough to service customers. the owners are highly commanding to the service people. …,,0.11382324
46,Saravana Bhavan,Chennai,"though prices are slightly higher as compared to others but quality, service and taste of food provided by them makes it negligible. a crowded hotel which provides varieties in food.",,0.12714778
46,Sree Annapoorna,ANNAPURNA HOTEL & RESTAURANT,nice hotel bangli food are available in reasonable price and foods are very tesy clean hotel n behavior is nice,,0.14126013
46,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,* costly food *5%gst on innocent customers. freud hotel …,,0.14559186
46,Sree Annapoorna,Hotel Sree Annapoorna,"this is a new hotel which needs some improvement in service and also in taste, tiffin items (dinner & breakfast) taste good, but their lunch was not good. their service it seems everyone was new to the hotel industry, they were taking so …",,0.14573431
46,Sree Annapoorna,Tirupur Sree Annapoorna Sweets shop,"the hotel ambiance didn't appeal to me, and i found the food to be only average.",,0.14779837
46,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,it's like an old hotel food is ok the price is very high as the ambience and facilities is not that great,,0.14900231
46,Saravana Bhavan,Chennai,it’s only the name game. the quality is not different for any of the competitive hotels. you can get a better quantity and almost same quality with the price you pay at hsb.,,0.15209301
46,Sree Annapoorna,Tiruppur Sree Annapoorna Veg Restaurant - Perundurai Highway,the hotel is the last suggestible place for food. the food is not just expensive but is nowhere close to the basic standard/quality. moreover the customer service is unbearable. the staffs are extremely arrogant and rude. the food is very unclean and quantity is also very less. overall this place is not at all recommendable.,,0.152351
47,A2B,Adyar+Ananda+Bhavan+ +A2B,huge fly in this hotel. very worst. kindly look at this almost 5 time visited everytime same issue immediately left the hotel.,,0.06007626
47,Sree Annapoorna,Hotel Sree Annapoorna,"worst hotel and behaviour, they are giving, rotten chutney for us. and, when complaining, they are not even …",,0.08174877
47,Sree Annapoorna,HOTEL SRI ANNAPOORNA,worst of the hotel and sales person and owner very very worst not responding in customer 😠shop la gpay or paytm illa hotel very worst of the hotel pls. taste i🤮s not good cleaning very bad smelling for the food 😫pls don't come to be restaurant 🙏🙏 …,,0.0847378
47,Sangeetha,Shangeetha Mess & Caterers,"worst hotel, very poor service very high price not worth …",,0.09657207
47,Sangeetha,Shangeetha Mess & Caterers,worst hospitality in salem hotels....women workers are good in hospitality but one male server is not even know how to speak with customers... owner also very irresponsible who is not giving the food worth for our money...i will not suggest this hotel to anyone..... very poor hospitality & servants(male)....greedy hotel,,0.10504749
47,Sree Annapoorna,Not specified,hi.iam visited hotel annapoorna.good food quality but very very worst service.their are more much of talking with ladies..but very worst service .here anybody's don't go for the hotel . worst service and service very poor that ladies or very worst .if i ordered one food but she is give another waries food.i complaint one person that i don't know.but he not any action.i think bad experience.😔,,0.11668904
47,Sree Annapoorna,HOTEL SRI ANNAPOORNA,very very very worst hotel...they won't gave extra side dish..talking rudely..worst hotel,,0.11936759
47,Sree Annapoorna,SPOT ON 69181 Devi Annapoorna,"worst service and experience in my life time ever had with this kind of hotel. room, toilets are not cleaned properly getting sting smell. dont choose this hotel. the behaviour of the staff who is managing the hotel is very rude and dont …",,0.12058389
47,Sree Annapoorna,Semmancheri,arrogant and purposeful insulting attituded guys at delivery point. was very upset today. avoid this place if possible. they behave as if food is given free of cost. ambience just like a hostel and no one really cares about who comes in. have gone there on week days. not so worse. more business means arrogance.,,0.12119822
47,Sree Annapoorna,Hotel Sri Annapoorna,whoever coming to review is to utter their disappointed with this hotel ..unjustifiable rates..no price mentioned in menu card..only one person to take order..total fail..i dont understand why they get into this business only..hope they realise..will never visit again 🙏 …,,0.12177071
47,Sree Annapoorna,Tiruppur Sree Annapoorna Veg Restaurant - Perundurai Highway,"after a tiring journey through the erode highway, the hotel was the first suggestion for hunger. however i am extremely dissatisfied with the unpleasant behavior of the staff at the hotel. not just that, the food though being expensive for …",,0.12495338
47,Sree Annapoorna,SPOT ON 69181 Devi Annapoorna,please don't stay in the hotel rooms very dirty unclean they are using hotel rooms for illegal activities very worst in namkkal family not safe hotel food was old one spoiled food given by hotel .. i asked the management they are not …,,0.12584633
47,Sree Annapoorna,SPOT ON 69181 Devi Annapoorna,worst customer service by hotel staff .rooms are not cleaned properly. i stayed there 5 days because of situation. don't go here worst customer service.,,0.12911281
47,Sree Annapoorna,Tirupur Sree Annapoorna,very worst hotel ever i saw they are not even serving food,,0.13225794
47,Sree Annapoorna,HOTEL SRI ANNAPOORNA,"no one should go to this hotel. worst food. i have never eaten such bad food. please, no one should go.🥲 worst hotel in trichy 👎🏻 …",,0.13625675
48,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,"had very bad experience in this branch. yesterday we went to the restaurant opposite to the egmore station. after we landed in early, we wanted to have breakfast. old person who is in counter took our order and we were waiting for the order …",,0.1521112
48,A2B,Adyar+Ananda+Bhavan+ +A2B,"really frustrating and disappointing experience. the service was painfully slow and it took an unreasonably long time for our food to arrive even after ordering well in advance. to make things worse, the seating was handled very poorly — we …",,0.15853599
48,Sree Annapoorna,Annapoorna - M.T.P Road,slow service. employees not even take order properly. need to wait a lot . more than one food was salty outside section staff also not good . inside ambience is conjusted,,0.15974043
48,Geetham,Geetham Veg Restaurant   Koyambedu,poor service for meals we waited for almost 1hr and no one is properly responding. …,,0.19218336
48,Sree Annapoorna,Tirupur Sree Annapoorna Sweets shop,worst restaurant i ever went. they didn't care who were there waiting for onam meals. we waited for about an hour they asked us to wait more. but the thing is we called them before we go there and asked if they were serving and they said …,,0.19401418
48,A2B,Adyar+Ananda+Bhavan+ +A2B,"food not able to review because the service is so poor that first you have to fight your way yo get seat then even if you have got your table, no one will bother to come and take your order. probably because they have enough of customers coming from railway station that they dont bother about these things.",,0.19689262
48,Sangeetha,Medavakkam,"i would like to raise a complaint regarding my recent order. the food was delivered very late, and by the time it arrived, it was no longer …",,0.2055123
48,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR","very worst restaurant , it's a very bed experience . i ordered one set poori for that they take 2 hrs to deliver. please don't go to this restaurant. worst ever",,0.2085218
48,A2B,"A2B,+Trichy+Railway+station",yesterday i had my breakfast where the service was too late because where there was no cooperation among the workers where they are fighting for the ordered plate due theor fight the foods are provided too late and main thing i observed the …,,0.21754888
48,Geetham,Navallur,"we went for breakfast on a saturday. it took 30 minutes for the person to come and take the order. even after an hour food was not served. no response from anybody. most pathetic experience i have ever, never will i step into any of their branches.. i walked out of that place after 45 minutes.",,0.21820447
48,Geetham,Geetham Veg Restaurant Mount Road,"food was okay. service was slow and rude. their focus is elsewhere and no concentrating on what we are ordering. suggesting completely different than what we asked or even the ones we said we definitely do not want, suggesting the same like …",,0.2198161
48,Sangeetha,"Karur Bypass, Trichy","i am regular customer of the restaurant, today i had a very bad experience server have no idea about the menu, and rude behaviour, what ever we order he trading order and come again saying not available, i went to restaurant by 7pm, …",,0.23323853
48,A2B,Adyar+Ananda+Bhavan+ +A2B,complaint regarding poor food quality & service – baby shower catering order. i am writing to express my deep disappointment regarding the special lunch order …,,0.23659709
48,Sree Annapoorna,Sree Annapoorna Multicusine Resturant,disappointed by the services .. food is served by the status of people.. next table has all the items in the meal and they told us everything is over. …,,0.23818944
48,Sree Annapoorna,Annapoorna - Arts College Road Branch,"too rush. nowadays the servers don't even maintain eye contact. they don't have the patience to receive your order. i never understand even when a food cart stall on the roadside is able to serve food with banana leaf, such a giant in food …",,0.23893112
49,Sangeetha,PORUR,food price is high food taste was good,,0.1115049
49,Sangeetha,Shangeetha Mess & Caterers,chicken was full of skin and no flesh not worthy for the price,,0.11177918
49,Sree Annapoorna,Tirupur Sree Annapoorna,the food was really good but the price is too expensive.,,0.12125458
49,Sree Annapoorna,Shree Annapoorna Mess,"costly food and normal taste, junky atmosphere",,0.12883325
49,Sree Annapoorna,SRI ANNAPOORANA Pure Veg,"food taste is good, but the quantity what they are providing is not justified with the cost they are charging. cost of items are very high.",,0.13985796
49,Geetham,Velachery,taste of food becoming less and service also. price too high for meals.,,0.15083466
49,Saravana Bhavan,Chennai,loosing it's taste.food taste is not as expected. price is also too high. overall the items are not value for money.,,0.15408416
49,Sree Annapoorna,Annapoorna - Cross Cut Road,"i would like to highlight that the quantity of food provided for the price is highly disappointing. customer service was not as good as it should, what was heard from local people. the price is high but we felt the quality of the food was …",,0.16321842
49,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,price is too high. good food. service could be improved.,,0.17730862
49,Sree Annapoorna,Hotel Devi Annapoorna,food was okay for the price range. only limited options available. dinner options are also not so good.,,0.18113801
49,Sree Annapoorna,Hotel Annapoorani,food is too costly compared to the quantity,,0.18204424
49,Sree Annapoorna,Shree Annapoorna Mess,"the dishes offered were unfortunately overpriced. the value simply wasn't there compared to similar offerings elsewhere. for the amount spent, a more substantial and flavorful experience was expected. it felt like a premium was being …",,0.18295784
49,A2B,Adyar+Ananda+Bhavan+ +A2B,"quantity of food is very little only half bowl filled, not worth for money",,0.18741962
49,Sree Annapoorna,Sree Annapoorna Multicusine Resturant,no value for money . see they served food in a half/cut unsize leaf,,0.18912426
49,Sangeetha,"W.B. Road, Trichy","very very minimal quantity of food, they urging for the customer to finish quickly, they think floating customers will expect for the quantity, need to imorove the quantity for the food but quality is good",,0.19590159
50,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,tastes are ok atmosphere is good …,,0.03437676
50,Sangeetha,"Thillainagar, Trichy",food quality - ok ok atmosphere - average service - 0/10 …,,0.03657113
50,Sangeetha,PORUR,food taste and service are excellent beautiful atmosphere.,,0.037488498
50,Sangeetha,Shangeetha Mess & Caterers,good atmosphere with home food style taste wise very good and service also good,,0.038876336
50,Sangeetha,Medavakkam,the atmosphere itself makes it so comfortable. food & service excellent. food tastes good and appetite. reasonable price.,,0.040087268
50,Sree Annapoorna,Annapoorna - Arts College Road Branch,food and service atmosphere is good.. but rate too,,0.040572826
50,Sree Annapoorna,Tirupur Sree Annapoorna,need to maintain good atmosphere for customers,,0.043541342
50,Sree Annapoorna,Annapoorna - Ganapathy,good service and atmosphere is very good but the taste food 🥘 is not so good as like before. …,,0.050819796
50,Sree Annapoorna,Hotel Annapoorani,good atmosphere but not very great tasty food.,,0.05090236
50,Sree Annapoorna,Hotel Annapoorani,"neat atmosphere, smooth approach, food taste also good. …",,0.051284097
50,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,the food tasted good and there were no complaints abt it but speaking of atmosphere it definitely needs to be improved and it feels low maintained.hope they improve it,,0.05368469
50,A2B,Adyar+Ananda+Bhavan+ +A2B,good service and atmosphere,,0.055325918
50,Namma Veedu Vasanta Bhavan,Vasantha Bhavan - V B World,"only atmosphere is good , service is very slow and food taste is way below average 👎 …",,0.060457133
50,Sangeetha,PORUR,good food taste.very well service.good atmosphere,,0.06455503
50,Sree Annapoorna,Sree Annapoorna - Thudiyalur,atmosphere is good service is bad you have to request for banana leaf or else they will not keep the banana leaf,,0.08644516
51,Namma Veedu Vasanta Bhavan,"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",it was a. awesome experience dining in there. there was a waiter names sun who was very kind and did good service. thankyou so much vb for giving a beautiful and memorable lunch experience,,0.062069505
51,Geetham,Geetham Veg Restaurant,went there as a team and enjoyed the taste of mixed cuisines. the service was good and they made us feel comfortable. make sure that you have time to wait to get a table. as the waiting period was a bit long on the date we went but they managed to accommodate us as soon as they can.,,0.08053863
51,Sangeetha,Medavakkam,we had an excellent experience at their private dining area. amazing service by the team. the food was tasty as well.,,0.08892261
51,A2B,"A2B,+Trichy+Railway+station","the food was okay, nothing extraordinary, but decent enough for a casual meal. the place itself was very clean and well maintained, which made the experience more pleasant. service was good too; the staff were attentive and polite, which we …",,0.090330236
51,Saravana Bhavan,Chennai,the food served was very tasty and delicious. the food server was polite . the enviroment also good condition . too crowd but can manage to get place to sit.,,0.12907098
51,A2B,Adyar+Ananda+Bhavan+ +A2B,the service was excellent as well the food. with good cleanliness and environment. should try for family dining,,0.14439057
51,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,it was very nice and i loved the full meals which was served. servers were very friendly.,,0.17147256
51,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,they take very good care of people. things were fast and food was best,,0.17670724
51,Sree Annapoorna,Sree Annapoorna Multicusine Resturant,"the food was good and tasty. however, it would be great if the staff could suggest the special dishes or recommended menu items of the day to help guests explore and enjoy a better dining experience. …",,0.18730374
