issue_category,week,review_count,rolling_mean,z_score,rule_flag,iforest_flag,both_flag,outcome_rating_change,issue_category_code,volume,magnitude_z,pct_above_rolling_mean,rule_and_ml_agree,priority_target,predicted_priority_score
Slow Service & Staff Negligence,2026-03-23,15,11.333333333333334,1.8646746349572298,False,False,False,0.27642276422764245,8,15,1.8646746349572298,0.3235294117647058,0,-0.27642276422764245,-0.10021525
Staff Courtesy & Behaviour,2025-09-29,8,8.5,-0.193166852321564,False,False,False,0.36877828054298645,9,8,-0.193166852321564,-0.058823529411764705,0,-0.36877828054298645,-0.10354499
Cleanliness & Restroom Hygiene,2026-02-09,11,8.5,0.7789711910621981,False,True,False,0.22943722943722933,2,11,0.7789711910621981,0.29411764705882354,0,-0.22943722943722933,-0.1062143
Poor Experience & Food Hygiene Complaints,2026-05-11,5,9.0,-0.2709141845914385,False,False,False,0.0,6,5,-0.2709141845914385,-0.4444444444444444,0,-0.0,-0.106283784
Food Variety & Fast Service,2025-09-15,10,16.0,-1.4815943949743846,False,False,False,-0.11067193675889331,4,10,-1.4815943949743846,-0.375,0,0.11067193675889331,-0.10764396
Poor Experience & Food Hygiene Complaints,2026-05-18,3,9.333333333333334,-0.43470180772748235,False,False,False,0.007843137254901933,6,3,-0.43470180772748235,-0.6785714285714286,0,-0.007843137254901933,-0.11228023
Staff Courtesy & Behaviour,2026-07-13,5,12.833333333333334,-0.6033381094375281,False,False,False,0.16636029411764697,9,5,-0.6033381094375281,-0.6103896103896104,0,-0.16636029411764697,-0.112367325
Poor Experience & Food Hygiene Complaints,2026-07-20,2,4.333333333333333,-1.7078251276599243,False,False,False,0.06666666666666665,6,2,-1.7078251276599243,-0.5384615384615384,0,-0.06666666666666665,-0.11667392
Ambience & Seating,2025-09-01,7,8.0,-0.31622776601683794,False,False,False,0.13256113256113267,0,7,-0.31622776601683794,-0.125,0,-0.13256113256113267,-0.11999025
Parking & Accessibility,2026-06-01,5,7.833333333333333,-1.38804418757713,False,False,False,0.08872180451127809,5,5,-1.38804418757713,-0.36170212765957444,0,-0.08872180451127809,-0.12037508
Parking & Accessibility,2026-01-05,5,9.5,-1.3756901411604205,False,False,False,0.148558758314856,5,5,-1.3756901411604205,-0.47368421052631576,0,-0.148558758314856,-0.12050151
Poor Experience & Food Hygiene Complaints,2025-09-01,2,3.8333333333333335,-0.7382716607354268,False,False,False,0.3833333333333333,6,2,-0.7382716607354268,-0.4782608695652174,0,-0.3833333333333333,-0.12337631
Cleanliness & Restroom Hygiene,2025-08-11,7,5.333333333333333,0.5773502691896258,False,False,False,0.15555555555555567,2,7,0.5773502691896258,0.31250000000000006,0,-0.15555555555555567,-0.124559015
Poor Experience & Food Hygiene Complaints,2026-02-09,5,5.333333333333333,-0.14256648712804948,False,False,False,0.14130434782608692,6,5,-0.14256648712804948,-0.062499999999999944,0,-0.14130434782608692,-0.12784737
Food Variety & Fast Service,2025-10-20,18,13.833333333333334,1.0236964359734848,False,False,False,0.4025974025974026,4,18,1.0236964359734848,0.3012048192771084,0,-0.4025974025974026,-0.12945692
Parking & Accessibility,2025-10-06,7,10.5,-1.4924050144892722,False,False,False,0.09347826086956523,5,7,-1.4924050144892722,-0.3333333333333333,0,-0.09347826086956523,-0.12964384
Staff Courtesy & Behaviour,2025-12-01,5,7.333333333333333,-1.4288690166235218,False,False,False,-0.013392857142857206,9,5,-1.4288690166235218,-0.3181818181818182,0,0.013392857142857206,-0.13085575
Poor Experience & Food Hygiene Complaints,2026-05-04,3,8.833333333333334,-0.39349197845065453,False,False,False,0.13043478260869557,6,3,-0.39349197845065453,-0.6603773584905661,0,-0.13043478260869557,-0.13218
Billing & Online Ordering Issues,2026-01-05,50,15.333333333333334,2.005943549507195,True,True,True,0.5280999107939339,1,50,2.005943549507195,2.260869565217391,1,-0.5280999107939339,-0.13307337
Food Quantity & Value for Money,2026-01-05,19,22.833333333333332,-1.1175059915592889,False,False,False,0.14144736842105265,3,19,-1.1175059915592889,-0.16788321167883208,0,-0.14144736842105265,-0.1353812
Billing & Online Ordering Issues,2025-08-11,9,7.0,0.5773502691896258,False,False,False,0.3728070175438596,1,9,0.5773502691896258,0.2857142857142857,0,-0.3728070175438596,-0.13618876
Parking & Accessibility,2025-11-10,18,10.833333333333334,1.7002556552790278,False,True,False,0.10555555555555562,5,18,1.7002556552790278,0.6615384615384614,0,-0.10555555555555562,-0.13644339
Poor Experience & Food Hygiene Complaints,2025-09-15,6,4.5,0.6918984060216639,False,False,False,0.17582417582417564,6,6,0.6918984060216639,0.3333333333333333,0,-0.17582417582417564,-0.141692
Cleanliness & Restroom Hygiene,2025-08-25,9,5.6,1.1461397661875117,False,False,False,0.2514619883040934,2,9,1.1461397661875117,0.6071428571428572,0,-0.2514619883040934,-0.1460643
Poor Experience & Food Hygiene Complaints,2025-08-25,4,4.2,-0.07726674092862565,False,False,False,0.2549019607843137,6,4,-0.07726674092862565,-0.04761904761904766,0,-0.2549019607843137,-0.14656973
Poor Experience & Food Hygiene Complaints,2026-06-08,5,7.0,-0.3296902366978934,False,False,False,0.3366013071895424,6,5,-0.3296902366978934,-0.2857142857142857,0,-0.3366013071895424,-0.14851542
Poor Experience & Food Hygiene Complaints,2026-01-26,8,5.0,1.1858541225631374,False,False,False,0.32631578947368434,6,8,1.1858541225631374,0.6,0,-0.32631578947368434,-0.15373585
Poor Experience & Food Hygiene Complaints,2026-03-09,5,3.5,1.0882143751649997,False,False,False,0.16666666666666674,6,5,1.0882143751649997,0.42857142857142855,0,-0.16666666666666674,-0.15889294
Cleanliness & Restroom Hygiene,2025-12-29,11,6.5,1.4599927901768692,False,False,False,0.3194444444444444,2,11,1.4599927901768692,0.6923076923076923,0,-0.3194444444444444,-0.16050582
Billing & Online Ordering Issues,2025-12-29,7,8.0,-0.2988071523335984,False,False,False,0.49022556390977456,1,7,-0.2988071523335984,-0.125,0,-0.49022556390977456,-0.1616867
Billing & Online Ordering Issues,2026-06-15,11,13.0,-0.2004012040140507,False,False,False,0.6226685796269726,1,11,-0.2004012040140507,-0.15384615384615385,0,-0.6226685796269726,-0.16700089
Food Variety & Fast Service,2025-11-03,38,22.666666666666668,1.2377403436961139,False,True,False,0.12330859886512435,4,38,1.2377403436961139,0.676470588235294,0,-0.12330859886512435,-0.16731828
Cleanliness & Restroom Hygiene,2025-12-15,3,12.5,-0.5575708843530077,False,False,False,0.1623134328358209,2,3,-0.5575708843530077,-0.76,0,-0.1623134328358209,-0.17994949
Poor Experience & Food Hygiene Complaints,2026-04-27,4,9.0,-0.33895384034165027,False,False,False,0.20186335403726696,6,4,-0.33895384034165027,-0.5555555555555556,0,-0.20186335403726696,-0.18129635
Poor Experience & Food Hygiene Complaints,2025-10-27,5,3.5,0.5795005569646917,False,False,False,0.23809523809523814,6,5,0.5795005569646917,0.42857142857142855,0,-0.23809523809523814,-0.18945059
Food Variety & Fast Service,2026-06-29,38,23.666666666666668,1.1540142007657448,False,True,False,0.18315018315018317,4,38,1.1540142007657448,0.6056338028169014,0,-0.18315018315018317,-0.19241874
Poor Experience & Food Hygiene Complaints,2026-03-23,4,3.1666666666666665,0.5661385170722896,False,False,False,0.20833333333333326,6,4,0.5661385170722896,0.26315789473684215,0,-0.20833333333333326,-0.19345146
Food Variety & Fast Service,2026-06-08,41,20.166666666666668,1.9532203744171281,False,True,False,0.007654455986878084,4,41,1.9532203744171281,1.0330578512396693,0,-0.007654455986878084,-0.1994622
Billing & Online Ordering Issues,2025-12-15,11,6.166666666666667,1.8311934735248652,False,False,False,-0.10119047619047628,1,11,1.8311934735248652,0.7837837837837837,0,0.10119047619047628,-0.20126005
Staff Courtesy & Behaviour,2025-09-22,4,9.0,-1.8136906252750293,False,False,False,0.25,9,4,-1.8136906252750293,-0.5555555555555556,0,-0.25,-0.20438848
Food Quantity & Value for Money,2026-07-20,30,22.5,1.6812593987333204,False,False,False,0.16551212271152882,3,30,1.6812593987333204,0.3333333333333333,0,-0.16551212271152882,-0.20975302
Cleanliness & Restroom Hygiene,2025-12-22,5,12.5,-0.4401875402786903,False,False,False,0.46467391304347827,2,5,-0.4401875402786903,-0.6,0,-0.46467391304347827,-0.22645713
Ambience & Seating,2026-01-19,29,14.166666666666666,1.8997328426220816,False,True,False,0.17749160134378505,0,29,1.8997328426220816,1.0470588235294118,0,-0.17749160134378505,-0.23612033
Ambience & Seating,2026-07-06,6,10.5,-1.6888199063418032,False,False,False,0.2577639751552794,0,6,-1.6888199063418032,-0.42857142857142855,0,-0.2577639751552794,-0.23696862
Cleanliness & Restroom Hygiene,2026-02-02,3,8.5,-1.7137366203368358,False,False,False,0.2722007722007722,2,3,-1.7137366203368358,-0.6470588235294118,0,-0.2722007722007722,-0.23830783
Poor Experience & Food Hygiene Complaints,2025-12-15,2,8.5,-0.6016971142604393,False,False,False,0.3294117647058823,6,2,-0.6016971142604393,-0.7647058823529411,0,-0.3294117647058823,-0.25368485
Staff Courtesy & Behaviour,2025-12-15,3,6.833333333333333,-1.4959052966395914,False,False,False,-0.47335423197492155,9,3,-1.4959052966395914,-0.5609756097560975,0,0.47335423197492155,-0.26148033
Billing & Online Ordering Issues,2026-05-11,33,15.166666666666666,1.565492361122842,False,True,False,-0.40717948717948715,1,33,1.565492361122842,1.175824175824176,0,0.40717948717948715,-0.27769792
Parking & Accessibility,2026-04-06,5,8.666666666666666,-1.420093893609384,False,False,False,0.3500000000000001,5,5,-1.420093893609384,-0.423076923076923,0,-0.3500000000000001,-0.2963635
Billing & Online Ordering Issues,2025-10-27,4,9.333333333333334,-1.4533448390255193,False,False,False,0.3859649122807016,1,4,-1.4533448390255193,-0.5714285714285715,0,-0.3859649122807016,-0.29735863
Slow Service & Staff Negligence,2025-10-20,5,9.166666666666666,-1.4580296087995106,False,True,False,0.09459459459459452,8,5,-1.4580296087995106,-0.45454545454545453,0,-0.09459459459459452,-0.31555545
Food Quantity & Value for Money,2026-03-23,55,25.333333333333332,1.9618568780894539,False,True,False,-0.012446657183499354,3,55,1.9618568780894539,1.1710526315789476,0,0.012446657183499354,-0.33041453
Billing & Online Ordering Issues,2025-09-08,4,7.666666666666667,-1.628959413837504,False,False,False,-0.21212121212121215,1,4,-1.628959413837504,-0.4782608695652174,0,0.21212121212121215,-0.36811247
Billing & Online Ordering Issues,2026-05-04,26,11.0,2.0116566779468275,True,True,True,0.36440677966101687,1,26,2.0116566779468275,1.3636363636363635,1,-0.36440677966101687,-0.36909816
Food Variety & Fast Service,2025-10-27,38,18.5,1.9093803867144186,False,True,False,0.5096491228070175,4,38,1.9093803867144186,1.054054054054054,0,-0.5096491228070175,-0.38747838
Service Quality,2026-04-13,13,15.333333333333334,-1.4288690166235154,False,False,False,0.4426229508196722,7,13,-1.4288690166235154,-0.1521739130434783,0,-0.4426229508196722,-0.38938227
Food Quantity & Value for Money,2025-11-24,54,30.0,1.678691131177598,False,True,False,0.5050807712350183,3,54,1.678691131177598,0.8,0,-0.5050807712350183,-0.40618908
Food Variety & Fast Service,2026-04-20,9,16.5,-1.6646128560692788,False,False,False,0.5643382352941178,4,9,-1.6646128560692788,-0.45454545454545453,0,-0.5643382352941178,-0.43688694
Billing & Online Ordering Issues,2026-04-27,6,8.333333333333334,-1.549826049695192,False,False,False,0.6893382352941178,1,6,-1.549826049695192,-0.28,0,-0.6893382352941178,-0.47075322
Food Variety & Fast Service,2026-04-27,55,22.0,1.9921493147172178,False,True,False,0.5244292237442925,4,55,1.9921493147172178,1.5,0,-0.5244292237442925,-0.5324549
Billing & Online Ordering Issues,2026-06-22,30,12.5,1.9930163414994353,False,True,False,0.6923076923076923,1,30,1.9930163414994353,1.4,0,-0.6923076923076923,-0.6414133
Cleanliness & Restroom Hygiene,2026-03-16,34,11.833333333333334,1.9860924890992484,False,True,False,0.8643724696356276,2,34,1.9860924890992484,1.873239436619718,0,-0.8643724696356276,-0.69130325
